customer_id,age,gender,province,district,district_type,sim_type,tenure_days,calls_min_30d,sms_count_30d,data_gb_30d,night_usage_pct,last_recharge_days_ago,avg_recharge_amount_npr,recharge_count_30d,signal_strength_dbm,call_drop_rate,avg_data_speed_mbps,num_complaints_30d,avg_resolution_time_hours,data_pack_active,voice_pack_active,vas_active,roaming_active,usage_drop_pct,recharge_drop_pct,inactive_days,monthly_bill_npr,recharge_segment,churn
NP-CUST-00136,20,Male,Koshi,Taplejung,Rural,Postpaid,660,444,2,8.91,33.8,0,0,0,-92,6.74,1.6,1,25,0,1,1,0,15.2,-5.0,3,500,Postpaid,0
NP-CUST-00137,25,Male,Sudurpashchim,Dadeldhura,Rural,Prepaid,330,216,2,4.62,35.6,9,200,6,-94,6.97,2.0,2,10,1,1,0,0,6.2,30.7,4,0,Medium,0
NP-CUST-00138,33,Male,Bagmati,Kathmandu,Urban,Prepaid,2880,16,2,14.75,36.6,0,30,6,-82,3.81,18.2,0,0,1,0,0,0,17.7,0.2,4,0,Low,0
NP-CUST-00139,21,Male,Lumbini,Rolpa,Rural,Prepaid,180,138,3,2.24,9.6,2,100,6,-95,6.47,7.1,1,17,1,1,0,0,-8.6,20.7,5,0,Low,0
NP-CUST-00140,28,Male,Koshi,Jhapa,Urban,Prepaid,390,30,10,7.32,34.2,4,30,6,-70,3.3,19.5,1,24,1,0,0,0,4.7,-10.4,4,0,Low,0
NP-CUST-00141,46,Male,Bagmati,Kavre,Semi-Urban,Prepaid,480,200,8,0.73,11.7,2,150,5,-93,3.83,5.6,2,16,1,1,0,0,10.9,-7.7,3,0,Medium,0
NP-CUST-00142,48,Male,Bagmati,Kathmandu,Urban,Prepaid,600,71,4,2.37,15.1,0,100,6,-61,0.1,6.3,0,0,1,0,1,0,33.9,10.7,0,0,Low,0
NP-CUST-00143,48,Female,Sudurpashchim,Darchula,Rural,Postpaid,120,352,8,1.13,24.2,0,0,0,-83,3.61,10.9,1,24,1,0,0,0,-28.2,4.3,7,500,Postpaid,0
NP-CUST-00144,18,Male,Bagmati,Dolakha,Rural,Prepaid,780,27,3,3.18,16.2,10,50,6,-91,5.81,4.8,1,11,1,0,0,0,-3.7,-1.1,4,0,Low,0
NP-CUST-00145,49,Male,Bagmati,Dolakha,Rural,Prepaid,1230,18,7,1.58,9.0,15,30,5,-81,3.65,12.5,1,20,1,0,0,0,2.6,-11.2,1,0,Low,0
NP-CUST-00146,33,Female,Madhesh,Parsa,Semi-Urban,Postpaid,1710,900,4,5.14,28.7,0,0,0,-72,2.14,10.8,2,33,1,1,0,0,4.7,19.9,0,1500,Postpaid,0
NP-CUST-00147,33,Female,Madhesh,Mahottari,Semi-Urban,Prepaid,570,132,11,2.67,22.3,18,150,3,-89,3.33,21.6,0,0,1,1,0,0,-26.0,-7.8,7,0,Medium,1
NP-CUST-00148,42,Male,Bagmati,Kavre,Semi-Urban,Prepaid,1830,31,5,0.97,23.0,12,50,9,-115,8.11,4.2,3,26,1,0,0,0,27.1,-11.5,7,0,Low,1
NP-CUST-00149,39,Female,Bagmati,Lalitpur,Urban,Prepaid,450,346,3,6.54,26.4,2,300,4,-86,4.84,9.7,0,0,1,1,0,0,-10.8,14.5,4,0,Medium,0
NP-CUST-00150,18,Male,Koshi,Ilam,Semi-Urban,Prepaid,510,102,6,2.13,26.7,1,150,2,-96,5.77,6.7,2,25,1,1,1,0,-4.2,1.3,3,0,Medium,0
NP-CUST-00151,26,Female,Lumbini,Banke,Urban,Prepaid,30,116,1,6.0,18.3,1,100,9,-65,0.46,8.8,0,0,0,1,1,0,-7.5,-16.0,3,0,Low,0
NP-CUST-00152,28,Female,Sudurpashchim,Doti,Rural,Prepaid,120,168,6,1.89,5.3,2,150,2,-105,6.99,0.7,1,13,1,1,0,0,4.8,-0.4,5,0,Medium,0
NP-CUST-00153,19,Male,Koshi,Sunsari,Urban,Prepaid,570,18,3,4.84,44.0,6,10,5,-60,0.95,10.4,0,0,0,0,1,0,-16.3,3.2,4,0,Low,0
NP-CUST-00154,42,Female,Bagmati,Chitwan,Urban,Postpaid,60,582,4,4.5,20.3,0,0,0,-56,0.1,21.2,0,0,1,0,0,0,20.1,-20.8,1,800,Postpaid,0
NP-CUST-00155,46,Male,Koshi,Taplejung,Rural,Prepaid,690,197,3,0.86,35.6,2,500,3,-85,3.43,1.2,0,0,1,0,1,0,25.5,-15.6,4,0,High,0
NP-CUST-00156,32,Male,Lumbini,Palpa,Semi-Urban,Prepaid,120,155,4,1.04,19.8,3,150,11,-85,5.99,3.3,4,16,1,1,1,0,-13.2,7.7,6,0,Medium,0
NP-CUST-00157,35,Male,Madhesh,Rautahat,Semi-Urban,Prepaid,630,235,3,3.73,41.7,5,200,4,-86,4.21,5.0,0,0,1,1,1,0,-24.5,9.8,8,0,Medium,0
NP-CUST-00158,32,Female,Gandaki,Lamjung,Semi-Urban,Prepaid,720,51,2,0.64,22.6,2,30,6,-89,3.98,3.6,0,0,1,1,1,0,-19.0,6.5,9,0,Low,1
NP-CUST-00159,33,Other,Lumbini,Palpa,Semi-Urban,Prepaid,750,223,2,3.43,27.5,6,150,8,-92,4.4,5.3,2,15,1,1,0,0,23.4,4.3,1,0,Medium,0
NP-CUST-00160,43,Male,Lumbini,Rupandehi,Urban,Prepaid,570,157,10,14.41,18.8,15,150,6,-71,2.33,14.5,0,0,1,1,0,0,-30.9,15.3,6,0,Medium,1
NP-CUST-00161,18,Female,Koshi,Taplejung,Rural,Prepaid,360,180,3,1.67,9.6,4,300,5,-81,4.36,1.3,0,0,1,0,1,1,-12.0,5.0,5,0,Medium,0
NP-CUST-00162,37,Female,Sudurpashchim,Dadeldhura,Rural,Prepaid,300,49,2,6.96,4.4,11,150,7,-85,5.36,2.3,1,21,0,0,0,0,12.7,3.1,2,0,Medium,0
NP-CUST-00163,32,Male,Madhesh,Saptari,Semi-Urban,Prepaid,120,157,6,3.28,35.3,13,150,1,-102,7.6,7.4,3,16,1,1,0,0,6.6,-1.0,5,0,Medium,1
NP-CUST-00164,25,Female,Koshi,Ilam,Semi-Urban,Prepaid,60,91,0,0.94,12.4,2,100,5,-93,5.73,4.1,1,29,1,1,1,0,-5.5,18.5,4,0,Low,0
NP-CUST-00165,27,Female,Bagmati,Dolakha,Rural,Prepaid,1650,127,3,1.48,25.2,4,100,6,-88,3.48,1.1,2,20,1,1,0,0,-21.3,1.4,6,0,Low,1
NP-CUST-00166,50,Female,Bagmati,Bhaktapur,Urban,Prepaid,150,135,5,3.62,18.6,1,150,2,-83,4.68,9.5,1,18,1,1,0,0,-15.0,8.4,9,0,Medium,1
NP-CUST-00167,19,Male,Lumbini,Banke,Urban,Prepaid,780,143,1,5.78,31.6,7,100,7,-64,0.96,12.3,0,0,1,1,0,0,16.5,-17.4,2,0,Low,0
NP-CUST-00168,30,Female,Lumbini,Palpa,Semi-Urban,Prepaid,720,5,5,6.32,39.4,0,10,5,-91,5.8,1.9,1,11,1,0,0,0,30.1,-13.9,7,0,Low,0
NP-CUST-00169,48,Female,Madhesh,Saptari,Semi-Urban,Prepaid,1290,252,7,3.76,12.5,13,200,4,-75,2.69,10.8,1,23,1,1,0,0,-1.7,-6.3,1,0,Medium,0
NP-CUST-00170,19,Male,Sudurpashchim,Kanchanpur,Urban,Postpaid,510,673,1,6.71,18.8,0,0,0,-63,0.37,12.8,0,0,0,1,0,0,14.1,3.6,2,1500,Postpaid,0
NP-CUST-00171,27,Male,Madhesh,Bara,Semi-Urban,Prepaid,60,241,3,2.71,23.8,1,300,1,-92,5.08,4.3,1,18,1,1,1,0,-3.3,-25.2,2,0,Medium,0
NP-CUST-00172,32,Female,Bagmati,Sindhuli,Rural,Prepaid,150,29,4,0.98,16.9,2,50,8,-88,4.83,0.8,1,21,0,0,1,0,7.7,-6.1,5,0,Low,0
NP-CUST-00173,36,Male,Madhesh,Mahottari,Semi-Urban,Prepaid,600,215,5,0.13,21.8,2,150,5,-91,4.87,9.9,0,0,0,1,0,0,4.6,-13.6,4,0,Medium,0
NP-CUST-00174,31,Female,Sudurpashchim,Kailali,Semi-Urban,Prepaid,90,31,9,13.68,12.1,3,30,9,-83,2.27,15.4,0,0,1,1,0,0,-3.1,-4.9,1,0,Low,0
NP-CUST-00175,23,Male,Koshi,Jhapa,Urban,Prepaid,30,171,6,5.43,26.0,17,200,5,-73,4.1,10.7,2,16,1,1,0,0,-22.3,3.0,8,0,Medium,1
NP-CUST-00176,36,Male,Koshi,Taplejung,Rural,Prepaid,1050,84,5,4.14,21.1,4,100,7,-107,6.69,11.8,2,33,1,1,0,1,12.4,-10.1,6,0,Low,0
NP-CUST-00177,31,Female,Bagmati,Kathmandu,Urban,Prepaid,330,219,7,1.19,23.7,1,200,2,-75,0.6,14.9,0,0,1,1,1,0,-11.6,7.8,5,0,Medium,0
NP-CUST-00178,38,Male,Sudurpashchim,Kanchanpur,Urban,Prepaid,720,218,4,5.78,15.4,6,200,6,-68,0.81,15.2,0,0,1,1,0,0,-3.4,33.4,2,0,Medium,0
NP-CUST-00179,41,Male,Sudurpashchim,Kailali,Semi-Urban,Prepaid,360,242,3,13.75,20.1,8,200,2,-81,2.26,12.7,1,7,1,1,1,0,-20.7,5.9,6,0,Medium,1
NP-CUST-00180,18,Male,Lumbini,Kapilvastu,Rural,Prepaid,930,38,1,1.91,24.8,4,30,6,-90,7.73,5.0,3,23,1,1,0,0,10.0,-12.6,6,0,Low,1
NP-CUST-00181,42,Female,Sudurpashchim,Dadeldhura,Rural,Prepaid,840,401,3,3.58,34.4,6,300,9,-76,2.4,1.2,0,0,1,1,0,0,-5.8,-30.7,2,0,Medium,0
NP-CUST-00182,29,Male,Sudurpashchim,Kanchanpur,Urban,Prepaid,60,33,4,0.75,13.6,7,50,2,-74,3.2,10.4,0,0,1,0,0,0,8.7,8.4,3,0,Low,0
NP-CUST-00183,40,Female,Bagmati,Kathmandu,Urban,Prepaid,150,23,4,0.76,35.9,3,10,1,-78,3.03,27.4,2,24,1,1,0,0,-1.7,6.0,2,0,Low,0
NP-CUST-00184,37,Other,Madhesh,Saptari,Semi-Urban,Prepaid,1050,210,5,2.95,8.0,3,150,2,-83,1.49,10.4,1,26,1,1,1,0,20.7,-4.4,1,0,Medium,0
NP-CUST-00185,51,Female,Lumbini,Palpa,Semi-Urban,Prepaid,330,135,8,1.18,9.3,0,100,8,-90,5.84,22.3,0,0,1,1,0,0,-11.9,2.6,7,0,Low,1
NP-CUST-00186,32,Male,Gandaki,Tanahun,Semi-Urban,Prepaid,120,135,7,5.93,32.9,4,200,3,-90,3.63,9.4,0,0,1,0,0,0,-21.9,-10.5,7,0,Medium,1
NP-CUST-00187,28,Male,Bagmati,Kavre,Semi-Urban,Prepaid,420,186,6,2.14,15.4,4,200,7,-88,4.96,10.6,2,31,1,1,0,1,-12.8,-5.1,4,0,Medium,1
NP-CUST-00188,27,Male,Koshi,Taplejung,Rural,Prepaid,420,51,4,3.08,26.7,17,100,1,-88,3.01,1.8,1,16,1,0,1,0,6.1,-3.7,3,0,Low,0
NP-CUST-00189,22,Male,Lumbini,Kapilvastu,Rural,Prepaid,510,219,5,7.73,31.1,1,500,6,-99,6.44,7.8,1,21,0,0,1,0,13.9,2.6,4,0,High,0
NP-CUST-00190,40,Male,Madhesh,Saptari,Semi-Urban,Prepaid,60,110,5,2.14,22.6,5,100,4,-100,6.26,1.0,1,25,1,1,0,0,-0.8,-17.1,3,0,Low,1
NP-CUST-00191,21,Female,Sudurpashchim,Kanchanpur,Urban,Prepaid,720,193,4,2.15,32.8,15,150,5,-53,0.1,16.9,0,0,1,1,0,0,-8.6,10.1,3,0,Medium,0
NP-CUST-00192,40,Female,Madhesh,Mahottari,Semi-Urban,Postpaid,360,567,6,6.76,25.0,0,0,0,-85,3.98,10.8,1,20,1,0,0,0,3.6,-33.0,3,1500,Postpaid,0
NP-CUST-00193,30,Female,Koshi,Bhojpur,Rural,Postpaid,390,900,2,3.2,23.3,0,0,0,-75,1.81,4.3,0,0,1,0,0,0,-5.3,-15.3,3,3000,Postpaid,0
NP-CUST-00194,18,Female,Karnali,Kalikot,Rural,Postpaid,60,467,3,0.24,31.1,0,0,0,-95,3.27,3.4,0,0,1,0,0,0,11.3,12.6,0,800,Postpaid,0
NP-CUST-00195,47,Male,Koshi,Bhojpur,Rural,Prepaid,1020,153,12,1.02,17.0,8,100,2,-78,3.63,3.1,0,0,0,1,0,0,-0.2,-0.5,1,0,Low,0
NP-CUST-00196,18,Male,Madhesh,Saptari,Semi-Urban,Prepaid,150,413,5,2.29,14.7,8,300,2,-99,7.38,7.5,4,39,1,1,0,1,-11.5,-10.4,7,0,Medium,1
NP-CUST-00197,31,Female,Gandaki,Lamjung,Semi-Urban,Prepaid,750,71,9,4.52,32.1,0,50,1,-107,7.82,3.3,1,22,1,1,1,0,16.3,8.0,4,0,Low,0
NP-CUST-00198,34,Female,Karnali,Humla,Rural,Prepaid,330,29,11,1.16,12.5,16,30,2,-88,3.0,4.3,0,0,1,0,1,1,-9.7,-24.3,3,0,Low,0
NP-CUST-00199,18,Male,Madhesh,Dhanusha,Semi-Urban,Prepaid,540,132,0,7.4,26.8,6,100,6,-64,0.21,4.4,0,0,1,1,0,0,-22.0,5.6,5,0,Low,0
NP-CUST-00200,36,Male,Madhesh,Parsa,Semi-Urban,Prepaid,330,550,6,13.33,11.6,7,1000,6,-60,0.23,5.0,0,0,1,0,0,0,-9.0,-15.0,6,0,High,0
NP-CUST-00201,25,Female,Lumbini,Dang,Semi-Urban,Prepaid,90,315,3,8.65,28.8,2,300,5,-69,0.41,3.1,0,0,1,1,1,0,46.4,-29.9,1,0,Medium,0
NP-CUST-00202,30,Male,Sudurpashchim,Doti,Rural,Prepaid,360,279,9,2.91,40.2,0,200,4,-99,6.83,19.2,3,11,1,1,0,0,5.0,-1.7,2,0,Medium,0
NP-CUST-00203,45,Male,Bagmati,Lalitpur,Urban,Postpaid,60,594,9,11.34,3.1,0,0,0,-69,2.35,17.3,0,0,1,1,0,0,-28.6,1.5,8,800,Postpaid,0
NP-CUST-00204,33,Male,Koshi,Jhapa,Urban,Prepaid,30,127,2,5.64,30.1,1,300,12,-66,0.23,6.0,0,0,1,0,0,0,-8.7,-19.4,2,0,Medium,0
NP-CUST-00205,28,Male,Koshi,Jhapa,Urban,Postpaid,1350,591,9,37.16,20.8,0,0,0,-70,2.81,16.3,1,8,0,1,0,0,31.1,-9.8,4,800,Postpaid,0
NP-CUST-00206,30,Male,Madhesh,Rautahat,Semi-Urban,Prepaid,120,285,3,5.28,33.8,4,300,1,-93,4.73,15.2,2,15,0,1,0,0,-5.4,7.7,2,0,Medium,0
NP-CUST-00207,50,Male,Koshi,Ilam,Semi-Urban,Prepaid,450,206,2,3.93,28.9,17,150,3,-103,6.7,8.9,1,20,1,1,0,0,-9.7,-32.2,5,0,Medium,1
NP-CUST-00208,36,Male,Lumbini,Rupandehi,Urban,Prepaid,30,79,8,12.84,23.7,10,100,4,-71,1.74,14.7,0,0,0,1,0,0,-20.0,-0.9,8,0,Low,1
NP-CUST-00209,23,Female,Koshi,Taplejung,Rural,Prepaid,420,168,4,3.81,8.8,2,200,3,-90,5.98,1.7,4,38,0,1,0,0,21.2,-9.6,4,0,Medium,0
NP-CUST-00210,27,Female,Bagmati,Bhaktapur,Urban,Prepaid,90,70,3,8.28,33.1,2,200,4,-86,3.94,18.0,0,0,1,0,0,0,6.6,-11.6,2,0,Medium,0
NP-CUST-00211,20,Male,Lumbini,Rupandehi,Urban,Prepaid,390,126,2,5.95,13.7,3,100,6,-52,0.1,23.4,0,0,1,1,0,0,-3.1,-12.9,3,0,Low,0
NP-CUST-00212,27,Male,Gandaki,Lamjung,Semi-Urban,Prepaid,1740,42,6,0.56,20.5,3,30,6,-113,7.63,12.0,2,41,0,1,0,0,12.7,-26.6,4,0,Low,0
NP-CUST-00213,48,Male,Madhesh,Parsa,Semi-Urban,Prepaid,2040,148,11,3.28,21.7,7,200,3,-78,5.19,8.3,1,16,0,1,0,0,19.3,-29.1,3,0,Medium,0
NP-CUST-00214,30,Female,Lumbini,Banke,Urban,Prepaid,480,90,4,5.95,28.1,3,100,9,-70,0.22,17.0,0,0,0,1,0,0,11.4,-11.2,2,0,Low,0
NP-CUST-00215,19,Male,Lumbini,Rolpa,Rural,Prepaid,60,159,5,0.49,12.9,18,300,5,-86,4.73,8.6,2,16,0,0,0,0,12.4,12.4,1,0,Medium,0
NP-CUST-00216,36,Female,Lumbini,Dang,Semi-Urban,Prepaid,120,41,6,7.52,17.7,0,50,4,-77,2.32,15.6,1,17,0,1,0,0,-8.3,5.3,3,0,Low,0
NP-CUST-00217,28,Female,Koshi,Bhojpur,Rural,Prepaid,840,45,5,1.49,22.9,2,50,2,-98,3.76,3.0,1,12,1,1,0,0,12.3,-3.0,1,0,Low,0
NP-CUST-00218,38,Female,Koshi,Jhapa,Urban,Prepaid,210,367,6,2.68,28.8,3,300,7,-70,2.03,39.9,0,0,1,1,0,0,13.9,-13.1,3,0,Medium,0
NP-CUST-00219,30,Male,Sudurpashchim,Darchula,Rural,Prepaid,840,60,4,4.32,24.1,1,50,9,-93,5.88,1.0,1,23,1,1,0,0,4.1,-12.3,3,0,Low,0
NP-CUST-00220,46,Female,Bagmati,Sindhuli,Rural,Prepaid,180,25,9,1.01,9.8,42,50,8,-80,4.23,4.1,1,24,1,0,0,0,-2.1,-17.5,1,0,Low,1
NP-CUST-00221,23,Male,Madhesh,Rautahat,Semi-Urban,Prepaid,1680,194,4,0.89,23.4,2,150,9,-102,6.23,9.2,2,10,1,1,0,0,-15.0,-14.1,6,0,Medium,1
NP-CUST-00222,20,Female,Bagmati,Lalitpur,Urban,Prepaid,300,175,4,2.1,41.3,7,300,5,-69,1.57,8.7,0,0,1,0,0,0,12.0,-6.8,4,0,Medium,0
NP-CUST-00223,41,Female,Gandaki,Gorkha,Semi-Urban,Prepaid,180,75,2,1.56,6.1,8,50,6,-94,6.24,2.2,2,23,1,1,0,0,30.2,6.6,4,0,Low,0
NP-CUST-00224,18,Female,Sudurpashchim,Dadeldhura,Rural,Prepaid,750,138,4,3.9,24.2,4,100,6,-89,4.46,1.7,2,29,1,1,0,0,-9.4,7.9,5,0,Low,1
NP-CUST-00225,30,Female,Madhesh,Mahottari,Semi-Urban,Prepaid,330,77,2,2.14,19.3,20,200,5,-92,4.58,13.4,2,30,1,0,0,0,4.8,21.1,4,0,Medium,1
NP-CUST-00226,40,Female,Sudurpashchim,Darchula,Rural,Prepaid,1110,484,8,1.3,6.9,14,500,4,-83,3.86,6.9,3,35,1,1,0,0,36.2,-25.0,3,0,High,0
NP-CUST-00227,18,Male,Koshi,Ilam,Semi-Urban,Postpaid,420,848,2,4.85,28.4,0,0,0,-86,5.74,11.5,4,24,1,1,0,0,-0.8,1.0,4,1000,Postpaid,0
NP-CUST-00228,33,Female,Bagmati,Dolakha,Rural,Prepaid,1320,159,10,1.67,31.9,2,150,3,-78,2.34,1.9,1,18,1,1,1,0,-14.3,21.9,7,0,Medium,0
NP-CUST-00229,18,Male,Gandaki,Lamjung,Semi-Urban,Prepaid,300,59,3,3.94,28.3,2,50,6,-91,4.75,13.8,0,0,1,1,0,0,-9.3,27.3,5,0,Low,0
NP-CUST-00230,18,Male,Koshi,Sunsari,Urban,Prepaid,120,12,6,7.19,10.7,4,10,6,-70,0.6,10.1,0,0,0,1,1,0,18.4,25.0,4,0,Low,0
NP-CUST-00231,21,Male,Koshi,Bhojpur,Rural,Prepaid,540,67,1,3.14,20.5,8,50,8,-96,5.89,4.3,1,27,1,1,0,0,-9.8,8.5,7,0,Low,1
NP-CUST-00232,30,Male,Bagmati,Chitwan,Urban,Prepaid,510,21,3,8.88,35.5,1,50,9,-83,4.72,15.3,0,0,0,0,1,0,-12.7,11.0,4,0,Low,0
NP-CUST-00233,25,Male,Sudurpashchim,Kailali,Semi-Urban,Postpaid,210,288,3,8.15,37.6,0,0,0,-69,0.1,5.7,0,0,1,0,1,0,-7.4,-11.8,3,800,Postpaid,0
NP-CUST-00234,43,Male,Gandaki,Kaski,Urban,Prepaid,150,112,9,3.34,21.3,0,200,6,-68,1.01,22.1,0,0,1,0,0,0,-25.6,3.0,8,0,Medium,0
NP-CUST-00235,33,Male,Sudurpashchim,Bajhang,Rural,Prepaid,210,61,4,1.66,26.0,1,50,6,-95,6.61,6.3,7,41,1,1,1,0,4.2,-8.5,4,0,Low,1
NP-CUST-00236,27,Female,Lumbini,Rolpa,Rural,Prepaid,660,145,1,0.7,21.1,8,150,6,-96,5.27,1.8,0,0,1,1,0,0,2.3,-25.3,2,0,Medium,0
NP-CUST-00237,19,Male,Bagmati,Kavre,Semi-Urban,Prepaid,1200,132,6,7.7,34.7,5,200,6,-103,6.24,7.7,1,27,1,0,0,0,25.2,7.0,5,0,Medium,0
NP-CUST-00238,34,Female,Lumbini,Banke,Urban,Prepaid,60,55,8,0.84,28.4,9,150,8,-80,2.62,23.9,0,0,1,0,1,0,-18.1,16.7,5,0,Medium,0
NP-CUST-00239,53,Male,Koshi,Morang,Urban,Prepaid,390,80,11,3.2,12.2,18,50,2,-70,2.25,1.8,0,0,1,1,1,0,-10.2,8.5,2,0,Low,0
NP-CUST-00240,25,Male,Koshi,Jhapa,Urban,Postpaid,420,664,3,4.45,43.4,0,0,0,-62,0.46,19.5,0,0,1,0,0,0,-6.2,4.6,8,1500,Postpaid,0
NP-CUST-00241,26,Female,Lumbini,Dang,Semi-Urban,Prepaid,270,158,6,5.59,21.3,1,200,7,-84,4.96,12.3,0,0,1,1,1,0,8.5,-9.3,5,0,Medium,0
NP-CUST-00242,21,Female,Lumbini,Dang,Semi-Urban,Prepaid,1350,129,4,6.9,23.0,4,200,7,-55,0.1,10.0,0,0,1,0,1,0,24.5,-1.5,3,0,Medium,0
NP-CUST-00243,44,Male,Madhesh,Dhanusha,Semi-Urban,Prepaid,60,81,11,4.27,17.6,11,200,10,-88,4.58,10.3,0,0,1,0,1,0,22.4,-26.4,4,0,Medium,0
NP-CUST-00244,41,Male,Bagmati,Chitwan,Urban,Prepaid,150,77,5,6.97,11.0,0,50,7,-53,0.1,14.6,0,0,1,1,0,0,29.8,3.2,1,0,Low,0
NP-CUST-00245,28,Female,Gandaki,Tanahun,Semi-Urban,Postpaid,60,501,4,16.83,10.8,0,0,0,-99,6.67,11.8,2,18,1,0,0,0,1.4,-15.3,6,800,Postpaid,1
NP-CUST-00246,26,Female,Karnali,Surkhet,Semi-Urban,Prepaid,120,77,1,1.63,17.0,5,50,7,-56,0.1,2.9,0,0,0,1,0,0,-11.5,-9.9,5,0,Low,0
NP-CUST-00247,23,Other,Gandaki,Tanahun,Semi-Urban,Postpaid,570,404,5,3.16,18.7,0,0,0,-96,5.8,4.0,1,15,1,1,0,0,4.5,-9.1,3,500,Postpaid,0
NP-CUST-00248,29,Male,Bagmati,Sindhuli,Rural,Prepaid,930,410,6,1.49,15.6,6,300,2,-80,3.66,5.0,1,24,1,1,0,0,7.1,-7.1,2,0,Medium,0
NP-CUST-00249,42,Male,Bagmati,Kavre,Semi-Urban,Postpaid,900,900,6,3.13,17.2,0,0,0,-113,5.27,11.8,3,26,1,1,0,0,-3.9,-0.6,4,1500,Postpaid,0
NP-CUST-00250,32,Male,Bagmati,Chitwan,Urban,Prepaid,300,70,1,16.82,23.2,9,100,7,-67,0.58,29.4,1,27,1,0,0,0,20.9,3.5,3,0,Low,0
NP-CUST-00251,45,Female,Gandaki,Lamjung,Semi-Urban,Prepaid,1050,123,4,0.59,12.3,7,100,5,-80,3.19,19.3,2,20,1,1,1,0,-8.0,4.5,3,0,Low,0
NP-CUST-00252,25,Male,Karnali,Jumla,Rural,Prepaid,360,163,3,0.7,31.2,14,150,4,-87,4.82,1.9,2,9,0,1,1,0,-10.6,8.9,3,0,Medium,0
NP-CUST-00253,18,Male,Bagmati,Chitwan,Urban,Prepaid,2220,142,3,1.57,25.4,1,200,4,-67,2.46,7.5,0,0,1,1,0,0,-9.8,5.1,3,0,Medium,0
NP-CUST-00254,58,Female,Madhesh,Mahottari,Semi-Urban,Prepaid,450,211,9,1.97,25.9,8,500,5,-83,5.94,13.2,0,0,1,0,0,0,-0.8,7.2,5,0,High,0
NP-CUST-00255,34,Male,Madhesh,Rautahat,Semi-Urban,Prepaid,150,127,4,3.33,32.2,5,100,7,-91,5.14,5.5,2,22,1,1,1,0,7.6,0.8,2,0,Low,0
NP-CUST-00256,40,Male,Lumbini,Dang,Semi-Urban,Prepaid,630,104,7,3.15,11.4,2,300,8,-73,2.74,7.3,0,0,1,0,1,0,-10.0,-1.6,3,0,Medium,0
NP-CUST-00257,24,Female,Lumbini,Palpa,Semi-Urban,Postpaid,210,664,6,2.66,29.0,0,0,0,-104,6.86,12.4,0,0,1,1,0,0,-16.0,13.0,7,1500,Postpaid,1
NP-CUST-00258,18,Female,Koshi,Morang,Urban,Prepaid,690,16,6,2.34,18.3,8,10,4,-61,0.93,17.4,0,0,1,0,0,0,16.3,1.4,2,0,Low,0
NP-CUST-00259,34,Female,Koshi,Sunsari,Urban,Prepaid,210,156,6,4.05,28.2,5,150,9,-59,0.1,22.8,0,0,1,1,0,0,-18.2,7.7,7,0,Medium,0
NP-CUST-00260,18,Male,Gandaki,Syangja,Semi-Urban,Postpaid,90,448,7,9.55,25.2,0,0,0,-86,6.17,4.1,4,22,1,0,1,0,-5.9,-13.0,9,800,Postpaid,1
NP-CUST-00261,29,Female,Koshi,Jhapa,Urban,Postpaid,900,539,10,17.96,17.0,0,0,0,-62,1.8,18.6,0,0,0,0,0,0,-7.7,-18.4,4,1000,Postpaid,0
NP-CUST-00262,42,Female,Lumbini,Palpa,Semi-Urban,Postpaid,630,378,10,1.62,12.1,0,0,0,-87,4.51,9.1,1,5,1,1,0,0,-24.8,-10.5,7,800,Postpaid,0
NP-CUST-00263,36,Female,Madhesh,Rautahat,Semi-Urban,Postpaid,240,879,8,0.86,20.0,0,0,0,-93,4.95,15.1,5,27,1,1,1,0,-7.3,1.0,2,1500,Postpaid,0
NP-CUST-00264,35,Male,Koshi,Sunsari,Urban,Prepaid,690,221,5,3.99,32.6,21,200,4,-59,0.1,32.8,0,0,1,1,0,0,-6.1,-2.9,3,0,Medium,0
NP-CUST-00265,49,Female,Sudurpashchim,Dadeldhura,Rural,Prepaid,720,27,10,2.78,7.9,1,30,6,-96,5.35,2.4,1,33,1,1,0,0,-16.8,17.0,4,0,Low,0
NP-CUST-00266,36,Male,Koshi,Taplejung,Rural,Prepaid,480,65,5,2.14,15.3,18,50,4,-88,4.7,1.5,0,0,1,1,1,0,-4.3,-6.6,4,0,Low,1
NP-CUST-00267,18,Male,Madhesh,Rautahat,Semi-Urban,Prepaid,750,58,2,1.88,33.7,3,100,6,-84,2.7,12.0,0,0,1,0,1,0,7.1,-16.2,4,0,Low,0
NP-CUST-00268,31,Male,Koshi,Ilam,Semi-Urban,Prepaid,150,177,2,2.71,18.6,2,500,7,-88,5.93,2.0,2,32,1,0,0,0,17.2,4.4,7,0,High,0
NP-CUST-00269,51,Male,Koshi,Ilam,Semi-Urban,Prepaid,2280,57,9,2.81,19.3,5,150,8,-115,8.25,12.5,2,25,0,0,0,0,7.6,-23.5,5,0,Medium,1
NP-CUST-00270,29,Female,Koshi,Ilam,Semi-Urban,Prepaid,330,335,8,0.7,21.3,2,300,7,-81,4.04,13.1,1,18,1,1,0,0,15.5,11.1,7,0,Medium,0
NP-CUST-00271,51,Male,Koshi,Morang,Urban,Postpaid,540,676,4,4.53,1.8,0,0,0,-76,0.32,11.0,0,0,0,1,0,0,-5.3,6.9,4,800,Postpaid,0
