age,gender,province,district_type,sim_type,tenure_days,calls_min_30d,sms_count_30d,data_gb_30d,night_usage_pct,last_recharge_days_ago,avg_recharge_amount_npr,recharge_count_30d,signal_strength_dbm,call_drop_rate,avg_data_speed_mbps,num_complaints_30d,avg_resolution_time_hours,data_pack_active,voice_pack_active,vas_active,roaming_active,usage_drop_pct,recharge_drop_pct,inactive_days,churn
64,,Madhesh,Bara,Prepaid,2970,773,5,0.92,1.21,21,100,3,-76,0.39,50,0,0,0,4,0,0,0,0,15,0
48,,Gandaki,Syangja,Prepaid,180,639,3,6.57,8.64,24,200,2,-74,0.31,50,0,0,0,1,0,0,0,0,20,0
51,,Madhesh,Parsa,Prepaid,450,848,3,7.29,9.59,24,200,2,-74,0.24,50,0,0,0,3,1,0,0,0,20,0
49,,Bagmati,Chitwan,Prepaid,1620,602,5,10.89,14.33,27,500,1,-78,0.66,50,0,0,0,3,0,0,0,0,25,0
67,,Bagmati,Chitwan,Prepaid,2940,537,2,5.98,7.87,21,500,3,-82,1.12,50,0,0,1,1,0,0,0,0,15,0
49,,Madhesh,Bara,Prepaid,1980,614,5,36.89,48.54,18,500,4,-76,0.49,50,0,0,1,0,1,0,0,0,10,0
45,,Koshi,Morang,Prepaid,2940,489,9,15.75,20.72,24,200,2,-74,0.41,50,0,0,1,1,1,0,0,0,20,0
31,,Bagmati,Lalitpur,Prepaid,390,783,4,10.27,13.51,24,500,2,-82,0.77,50,0,0,1,0,0,0,0,0,20,0
24,,Bagmati,Bhaktapur,Prepaid,3120,527,4,12.98,17.08,21,50,3,-82,1.14,50,0,0,1,2,0,0,0,0,15,1
37,,Gandaki,Syangja,Prepaid,1470,724,3,54.68,71.95,21,200,3,-76,0.41,50,0,0,0,0,0,0,0,0,15,1
48,,Bagmati,Chitwan,Prepaid,120,689,5,19.83,26.09,24,200,2,-76,0.43,45,1,24,0,4,0,0,0,0,20,0
56,,Gandaki,Tanahu,Prepaid,3330,909,5,18.06,23.76,27,50,1,-82,0.66,50,0,0,1,4,0,0,0,0,25,0
62,,Koshi,Morang,Prepaid,3540,793,5,15.97,21.01,18,500,4,-74,0.25,50,0,0,0,0,1,0,0,0,10,0
27,,Bagmati,Kavre,Postpaid,2340,780,5,1.1,1.45,27,1000,1,-76,0.38,50,0,0,0,4,0,0,0,0,25,1
44,,Lumbini,Kapilvastu,Prepaid,3240,662,3,6.75,8.88,24,100,2,-70,0.0,50,0,0,0,3,0,0,0,0,20,0
58,,Bagmati,Bhaktapur,Prepaid,1830,696,4,32.52,42.79,27,200,1,-70,0.0,50,0,0,0,4,0,0,0,0,25,0
31,,Lumbini,Banke,Prepaid,3240,648,5,0.78,1.03,21,100,3,-72,0.15,50,0,0,0,2,0,0,0,0,15,0
40,,Karnali,Surkhet,Prepaid,2940,738,5,42.04,55.32,18,500,4,-74,0.27,50,0,0,0,1,0,0,0,0,10,0
22,,Bagmati,Bhaktapur,Prepaid,1140,494,7,12.54,16.5,18,100,4,-70,0.0,50,0,0,1,4,0,0,0,0,10,0
38,,Madhesh,Parsa,Prepaid,1110,801,2,2.0,2.63,21,100,3,-76,0.37,50,0,0,0,4,0,0,0,0,15,1
31,,Madhesh,Dhanusha,Prepaid,2610,713,3,8.65,11.38,21,500,3,-74,0.28,40,2,24,0,3,0,0,0,0,15,0
41,,Bagmati,Lalitpur,Prepaid,1170,651,7,1.62,2.13,27,100,1,-76,0.46,50,0,0,0,0,1,0,0,0,25,0
37,,Koshi,Sunsari,Prepaid,600,793,4,3.85,5.07,18,50,4,-70,0.0,50,0,0,1,4,1,0,0,0,10,0
29,,Bagmati,Bhaktapur,Prepaid,2340,785,6,1.3,1.71,18,50,4,-76,0.38,50,0,0,0,3,0,0,0,0,10,0
36,,Bagmati,Kathmandu,Prepaid,420,860,3,10.39,13.67,24,500,2,-72,0.12,50,0,0,0,3,0,0,0,0,20,0
63,,Bagmati,Lalitpur,Prepaid,360,949,4,35.17,46.28,21,50,3,-78,0.42,50,0,0,1,4,0,0,0,0,15,1
43,,Sudurpashchim,Kanchanpur,Prepaid,1830,694,5,0.68,0.89,21,500,3,-72,0.14,50,0,0,0,3,1,0,0,0,15,0
49,,Bagmati,Lalitpur,Prepaid,3210,699,6,4.11,5.41,21,100,3,-82,0.86,45,1,24,0,4,0,0,0,0,15,1
20,,Sudurpashchim,Kanchanpur,Prepaid,1440,698,5,5.61,7.38,18,100,4,-74,0.29,45,1,24,1,4,1,0,0,0,10,0
38,,Koshi,Jhapa,Prepaid,630,522,2,7.83,10.3,21,500,3,-74,0.38,50,0,0,0,1,1,0,0,0,15,0
43,,Madhesh,Bara,Prepaid,2790,614,7,1.8,2.37,21,100,3,-76,0.49,50,0,0,1,3,1,0,0,0,15,1
45,,Madhesh,Parsa,Prepaid,840,556,2,14.37,18.91,18,50,4,-76,0.54,50,0,0,0,3,0,0,0,0,10,0
66,,Gandaki,Syangja,Prepaid,3300,619,7,7.44,9.79,18,50,4,-76,0.48,45,1,24,0,3,0,0,0,0,10,0
48,,Koshi,Jhapa,Prepaid,870,794,2,1.34,1.76,27,200,1,-74,0.25,50,0,0,1,2,1,0,0,0,25,0
31,,Lumbini,Kapilvastu,Prepaid,2520,734,3,5.68,7.47,24,200,2,-74,0.27,50,0,0,0,2,0,0,0,0,20,0
63,,Koshi,Sunsari,Prepaid,1200,478,4,4.04,5.32,18,200,4,-76,0.63,50,0,0,1,0,0,0,0,0,10,1
35,,Bagmati,Bhaktapur,Prepaid,1680,825,5,3.54,4.66,27,500,1,-72,0.12,50,0,0,0,3,0,0,0,0,25,1
57,,Gandaki,Syangja,Prepaid,810,612,6,1.09,1.43,18,100,4,-70,0.0,50,0,0,0,4,0,0,0,0,10,1
66,,Sudurpashchim,Kanchanpur,Prepaid,3030,577,0,8.52,11.21,18,100,4,-76,0.52,50,0,0,0,3,0,0,0,0,10,0
69,,Sudurpashchim,Kanchanpur,Prepaid,1710,635,4,1.36,1.79,27,50,1,-72,0.16,50,0,0,1,4,0,0,0,0,25,0
64,,Madhesh,Dhanusha,Postpaid,3120,680,2,2.18,2.87,27,1000,1,-82,0.88,50,0,0,1,3,1,0,0,0,25,0
31,,Karnali,Surkhet,Prepaid,1830,540,4,6.85,9.01,24,200,2,-74,0.37,50,0,0,1,4,1,0,0,0,20,0
26,,Bagmati,Bhaktapur,Prepaid,2640,582,2,31.01,40.8,24,500,2,-74,0.34,50,0,0,1,0,0,0,0,0,20,0
65,,Bagmati,Bhaktapur,Prepaid,330,639,9,5.69,7.49,18,200,4,-76,0.47,50,0,0,1,4,0,0,0,0,10,0
57,,Madhesh,Dhanusha,Postpaid,3510,650,7,11.7,15.39,27,1000,1,-80,0.77,50,0,0,1,2,0,0,0,0,25,0
38,,Gandaki,Kaski,Prepaid,1290,621,2,1.26,1.66,21,500,3,-74,0.32,50,0,0,1,3,0,0,0,0,15,0
33,,Bagmati,Bhaktapur,Prepaid,3510,644,4,27.37,36.01,21,200,3,-76,0.47,50,0,0,0,4,0,0,0,0,15,0
18,,Gandaki,Kaski,Prepaid,2430,729,4,3.31,4.36,18,500,4,-76,0.41,50,0,0,0,1,1,0,0,0,10,0
54,,Bagmati,Bhaktapur,Prepaid,2010,535,2,0.15,0.2,24,100,2,-78,0.75,50,0,0,0,3,0,1,0,0,20,0
57,,Bagmati,Bhaktapur,Prepaid,780,762,0,0.96,1.26,18,200,4,-76,0.39,50,0,0,0,4,1,0,0,0,10,0
33,,Madhesh,Parsa,Prepaid,2610,676,5,0.03,0.04,21,50,3,-78,0.59,50,0,0,0,4,0,0,0,0,15,0
57,,Bagmati,Lalitpur,Postpaid,2370,606,2,15.72,20.68,27,1000,1,-74,0.33,50,0,0,0,0,0,0,0,0,25,0
29,,Karnali,Salyan,Prepaid,2430,713,3,5.13,6.75,27,100,1,-76,0.42,50,0,0,0,2,0,0,0,0,25,0
32,,Bagmati,Bhaktapur,Prepaid,750,860,2,15.4,20.26,24,200,2,-72,0.12,50,0,0,0,4,0,0,0,0,20,0
40,,Gandaki,Tanahu,Prepaid,2370,458,2,4.26,5.61,27,50,1,-72,0.22,50,0,0,0,3,1,0,0,0,25,0
32,,Lumbini,Banke,Prepaid,180,506,3,32.01,42.12,21,200,3,-76,0.59,50,0,0,0,2,0,0,0,0,15,0
39,,Bagmati,Bhaktapur,Prepaid,1920,424,4,3.44,4.53,24,50,2,-76,0.71,50,0,0,0,1,0,0,0,0,20,1
27,,Bagmati,Bhaktapur,Prepaid,2550,666,6,0.39,0.51,21,50,3,-78,0.6,50,0,0,0,1,0,0,0,0,15,0
53,,Bagmati,Kavre,Prepaid,1320,649,3,6.0,7.89,24,100,2,-80,0.77,50,0,0,0,1,1,0,0,0,20,0
37,,Bagmati,Kathmandu,Postpaid,1140,719,4,7.49,9.86,27,1000,1,-80,0.69,50,0,0,1,2,1,0,0,0,25,0
64,,Bagmati,Kathmandu,Prepaid,1770,634,6,37.16,48.89,24,200,2,-76,0.47,50,0,0,0,1,1,0,0,0,20,0
58,,Lumbini,Banke,Prepaid,1650,592,5,0.36,0.47,27,50,1,-74,0.34,50,0,0,0,2,0,0,0,0,25,0
48,,Sudurpashchim,Kanchanpur,Prepaid,2430,443,9,16.03,21.09,24,50,2,-74,0.45,50,0,0,0,0,0,0,0,0,20,0
52,,Karnali,Surkhet,Prepaid,870,593,4,20.07,26.41,21,200,3,-72,0.17,40,2,24,0,2,0,0,0,0,15,1
43,,Bagmati,Kavre,Prepaid,1770,512,9,4.17,5.49,18,50,4,-76,0.58,50,0,0,1,3,1,0,0,0,10,0
70,,Sudurpashchim,Kanchanpur,Prepaid,510,487,2,20.24,26.63,27,500,1,-76,0.61,50,0,0,0,2,0,0,0,0,25,0
30,,Koshi,Sunsari,Prepaid,390,544,5,32.26,42.45,24,500,2,-70,0.0,50,0,0,0,4,1,0,0,0,20,1
47,,Bagmati,Bhaktapur,Prepaid,3360,458,3,19.67,25.88,24,200,2,-72,0.22,50,0,0,0,4,0,0,0,0,20,0
39,,Lumbini,Banke,Prepaid,3120,579,5,24.73,32.54,18,100,4,-78,0.69,50,0,0,0,4,0,0,0,0,10,0
35,,Karnali,Surkhet,Postpaid,3540,621,4,0.4,0.53,27,1000,1,-72,0.16,50,0,0,1,2,0,0,0,0,25,0
26,,Madhesh,Bara,Prepaid,2370,612,4,1.03,1.36,24,500,2,-76,0.49,50,0,0,0,4,0,0,0,0,20,0
33,,Bagmati,Kavre,Prepaid,3570,515,3,5.38,7.08,27,200,1,-76,0.58,45,1,24,1,2,0,0,0,0,25,1
66,,Bagmati,Kavre,Prepaid,210,707,3,7.13,9.38,21,100,3,-76,0.42,50,0,0,0,1,0,0,0,0,15,0
43,,Madhesh,Parsa,Prepaid,930,447,4,8.32,10.95,21,200,3,-70,0.0,50,0,0,0,3,0,0,0,0,15,1
37,,Gandaki,Tanahu,Prepaid,1740,670,3,26.84,35.32,21,100,3,-82,0.89,50,0,0,1,3,0,0,0,0,15,1
54,,Lumbini,Banke,Prepaid,420,928,5,4.71,6.2,21,50,3,-74,0.22,45,1,24,1,3,0,0,0,0,15,0
45,,Madhesh,Dhanusha,Prepaid,480,750,4,19.03,25.04,21,50,3,-80,0.67,50,0,0,0,0,1,0,0,0,15,0
31,,Gandaki,Tanahu,Prepaid,3150,940,3,2.46,3.24,21,100,3,-80,0.53,45,1,24,0,2,0,0,0,0,15,0
53,,Koshi,Sunsari,Prepaid,2880,590,5,9.84,12.95,27,500,1,-76,0.51,50,0,0,0,3,0,0,0,0,25,0
63,,Gandaki,Tanahu,Prepaid,3150,714,5,15.86,20.87,27,500,1,-78,0.56,50,0,0,0,0,0,0,0,0,25,0
63,,Madhesh,Parsa,Prepaid,1020,605,3,2.2,2.89,21,500,3,-80,0.83,50,0,0,1,4,0,1,0,0,15,0
32,,Gandaki,Syangja,Prepaid,2910,762,3,4.82,6.34,27,500,1,-74,0.26,45,1,24,0,3,0,1,0,0,25,0
68,,Lumbini,Kapilvastu,Prepaid,960,796,2,8.04,10.58,27,500,1,-76,0.38,45,1,24,0,0,1,1,0,0,25,0
44,,Madhesh,Bara,Prepaid,750,819,6,2.59,3.41,27,500,1,-74,0.24,50,0,0,1,4,0,0,0,0,25,0
69,,Karnali,Salyan,Prepaid,540,515,3,6.76,8.89,21,50,3,-74,0.39,50,0,0,1,0,0,0,0,0,15,0
27,,Lumbini,Rupandehi,Prepaid,2280,577,7,9.36,12.32,18,500,4,-70,0.0,45,1,24,0,3,0,0,0,0,10,0
68,,Bagmati,Bhaktapur,Prepaid,3120,701,3,11.63,15.3,21,100,3,-72,0.14,50,0,0,1,4,0,0,0,0,15,1
40,,Bagmati,Chitwan,Postpaid,2910,696,6,2.92,3.84,27,1000,1,-78,0.57,50,0,0,0,2,1,0,0,0,25,0
47,,Madhesh,Bara,Prepaid,1500,539,2,19.63,25.83,21,100,3,-80,0.93,50,0,0,1,4,1,0,0,0,15,0
65,,Madhesh,Parsa,Prepaid,450,442,3,5.0,6.58,18,50,4,-76,0.68,45,1,24,0,2,1,0,0,0,10,0
49,,Bagmati,Kathmandu,Prepaid,1650,740,2,1.45,1.91,27,50,1,-76,0.4,50,0,0,0,2,1,0,0,0,25,0
45,,Bagmati,Lalitpur,Postpaid,240,823,5,0.69,0.91,27,1000,1,-74,0.24,50,0,0,0,1,0,0,0,0,25,0
27,,Lumbini,Banke,Prepaid,2190,497,4,8.26,10.87,27,200,1,-74,0.4,40,2,24,0,0,1,0,0,0,25,1
59,,Lumbini,Kapilvastu,Prepaid,1530,593,3,6.4,8.42,21,500,3,-78,0.67,50,0,0,1,2,1,0,0,0,15,0
19,,Gandaki,Tanahu,Postpaid,2640,524,3,4.38,5.76,27,1000,1,-78,0.76,50,0,0,1,1,0,0,0,0,25,0
19,,Lumbini,Banke,Prepaid,2640,693,4,5.44,7.16,24,50,2,-76,0.43,50,0,0,0,1,0,0,0,0,20,0
24,,Gandaki,Kaski,Prepaid,2790,683,4,10.4,13.68,27,50,1,-76,0.44,50,0,0,0,1,0,0,0,0,25,0
24,,Koshi,Morang,Prepaid,780,586,2,22.7,29.87,27,200,1,-78,0.68,50,0,0,1,0,0,0,0,0,25,0
27,,Lumbini,Banke,Prepaid,2910,665,8,14.49,19.07,18,50,4,-78,0.6,50,0,0,0,2,0,0,0,0,10,0
22,,Gandaki,Syangja,Prepaid,2070,638,5,0.34,0.45,24,50,2,-76,0.47,50,0,0,0,3,1,0,0,0,20,0
60,,Madhesh,Parsa,Prepaid,990,527,5,8.33,10.96,27,200,1,-76,0.57,45,1,24,1,4,0,0,0,0,25,0
70,,Bagmati,Bhaktapur,Prepaid,1650,693,5,20.26,26.66,21,500,3,-72,0.14,50,0,0,1,3,0,0,0,0,15,0
39,,Karnali,Salyan,Prepaid,1290,638,5,17.05,22.43,24,50,2,-70,0.0,50,0,0,0,4,0,0,0,0,20,0
30,,Bagmati,Bhaktapur,Prepaid,2250,417,1,0.4,0.53,18,200,4,-76,0.72,50,0,0,0,1,0,0,0,0,10,0
55,,Lumbini,Banke,Prepaid,600,783,5,4.94,6.5,21,50,3,-80,0.64,50,0,0,1,0,1,0,0,0,15,0
25,,Bagmati,Chitwan,Prepaid,930,762,5,0.5,0.66,27,100,1,-76,0.39,50,0,0,1,2,1,0,0,0,25,0
67,,Lumbini,Banke,Prepaid,1380,554,1,35.19,46.3,18,500,4,-74,0.36,50,0,0,0,1,0,0,0,0,10,0
34,,Karnali,Surkhet,Prepaid,2130,556,5,17.68,23.26,24,50,2,-80,0.9,50,0,0,0,4,1,0,0,0,20,0
71,,Bagmati,Kavre,Prepaid,1950,538,11,11.84,15.58,27,500,1,-76,0.56,50,0,0,0,2,0,0,0,0,25,0
70,,Koshi,Jhapa,Prepaid,3060,537,4,7.63,10.04,24,50,2,-74,0.37,50,0,0,1,3,1,0,0,0,20,0
28,,Gandaki,Kaski,Prepaid,1590,792,3,7.14,9.39,18,50,4,-78,0.5,45,1,24,1,4,0,0,0,0,10,0
61,,Lumbini,Rupandehi,Prepaid,600,507,2,6.47,8.51,21,200,3,-72,0.2,50,0,0,0,4,0,0,0,0,15,0
43,,Madhesh,Dhanusha,Prepaid,1050,759,3,5.26,6.92,18,100,4,-84,0.92,45,1,24,0,3,0,0,0,0,10,0
48,,Bagmati,Bhaktapur,Prepaid,2700,626,5,15.94,20.97,27,100,1,-72,0.16,50,0,0,1,4,0,0,0,0,25,0
67,,Bagmati,Lalitpur,Prepaid,1290,747,5,3.35,4.41,27,200,1,-74,0.27,50,0,0,0,1,0,0,0,0,25,0
57,,Madhesh,Dhanusha,Postpaid,960,552,1,8.79,11.57,27,1000,1,-82,1.08,50,0,0,0,1,0,0,0,0,25,1
64,,Karnali,Surkhet,Prepaid,3420,427,1,17.97,23.64,21,50,3,-84,1.64,50,0,0,0,2,0,0,0,0,15,1
63,,Madhesh,Parsa,Postpaid,1350,587,4,7.97,10.49,27,1000,1,-74,0.34,50,0,0,1,2,0,0,0,0,25,0
50,,Bagmati,Chitwan,Prepaid,210,636,0,1.29,1.7,21,500,3,-78,0.63,45,1,24,0,3,1,0,0,0,15,0
23,,Madhesh,Bara,Postpaid,2490,586,2,0.6,0.79,27,1000,1,-76,0.51,45,1,24,1,4,0,0,0,0,25,0
23,,Karnali,Salyan,Prepaid,2790,584,4,6.53,8.59,27,50,1,-74,0.34,50,0,0,0,3,0,0,0,0,25,0
27,,Koshi,Morang,Prepaid,960,472,3,5.28,6.95,24,100,2,-78,0.85,45,1,24,0,3,0,0,0,0,20,0
45,,Lumbini,Banke,Postpaid,750,588,2,7.75,10.2,27,1000,1,-78,0.68,50,0,0,0,2,0,0,0,0,25,0
68,,Bagmati,Kavre,Prepaid,1890,603,2,4.38,5.76,27,500,1,-76,0.5,50,0,0,0,1,0,0,0,0,25,0
69,,Gandaki,Tanahu,Prepaid,3420,599,10,16.53,21.75,18,500,4,-84,1.17,50,0,0,0,1,0,0,0,0,10,0
18,,Koshi,Morang,Prepaid,1080,638,3,2.53,3.33,21,200,3,-70,0.0,50,0,0,0,3,1,0,0,0,15,0
64,,Sudurpashchim,Kailali,Prepaid,900,531,3,30.54,40.18,18,100,4,-76,0.56,50,0,0,1,1,1,0,0,0,10,0
50,,Gandaki,Syangja,Prepaid,240,724,6,0.21,0.28,18,50,4,-72,0.14,50,0,0,0,1,0,0,0,0,10,0
37,,Bagmati,Kavre,Prepaid,1920,467,2,4.83,6.36,18,500,4,-76,0.64,50,0,0,0,3,1,0,0,0,10,0
58,,Bagmati,Kathmandu,Prepaid,150,597,2,2.0,2.63,24,50,2,-72,0.17,50,0,0,0,2,0,0,0,0,20,0
70,,Lumbini,Rupandehi,Prepaid,2310,655,5,1.19,1.57,18,500,4,-74,0.3,50,0,0,0,3,1,0,0,0,10,0
42,,Lumbini,Kapilvastu,Prepaid,1500,706,7,8.12,10.68,18,200,4,-72,0.14,50,0,0,0,1,0,0,0,0,10,0
52,,Bagmati,Kavre,Prepaid,1530,588,6,21.0,27.63,27,500,1,-76,0.51,50,0,0,1,2,1,0,0,0,25,0
22,,Lumbini,Kapilvastu,Prepaid,3120,413,1,5.44,7.16,24,200,2,-80,1.21,50,0,0,0,2,0,0,0,0,20,0
45,,Sudurpashchim,Kailali,Prepaid,3090,504,3,2.66,3.5,18,100,4,-76,0.59,50,0,0,0,3,0,0,0,0,10,0
31,,Gandaki,Syangja,Prepaid,1620,781,2,7.15,9.41,21,100,3,-76,0.38,50,0,0,1,0,1,0,0,0,15,0
63,,Karnali,Surkhet,Prepaid,2400,685,2,1.03,1.36,21,500,3,-70,0.0,50,0,0,0,3,1,0,0,0,15,0
64,,Gandaki,Syangja,Prepaid,2730,969,4,13.64,17.95,18,500,4,-74,0.21,50,0,0,0,4,0,0,0,0,10,0
40,,Bagmati,Bhaktapur,Prepaid,600,637,5,10.37,13.64,24,500,2,-70,0.0,50,0,0,0,2,1,0,0,0,20,0
64,,Sudurpashchim,Kailali,Prepaid,1680,457,4,0.7,0.92,24,50,2,-70,0.0,40,2,24,1,4,0,0,0,0,20,1
35,,Gandaki,Tanahu,Prepaid,690,551,5,25.13,33.07,24,100,2,-84,1.27,50,0,0,0,2,1,0,0,0,20,1
63,,Bagmati,Bhaktapur,Prepaid,3180,680,2,26.52,34.89,18,50,4,-76,0.44,50,0,0,0,3,0,0,0,0,10,0
61,,Karnali,Salyan,Postpaid,1680,627,4,2.47,3.25,27,1000,1,-70,0.0,50,0,0,0,2,0,0,0,0,25,0
20,,Bagmati,Kathmandu,Prepaid,3150,693,6,9.65,12.7,18,100,4,-78,0.58,40,2,24,0,3,0,0,0,0,10,1
47,,Bagmati,Bhaktapur,Prepaid,2250,625,2,4.03,5.3,21,200,3,-78,0.64,50,0,0,0,0,0,0,0,0,15,0
68,,Sudurpashchim,Kanchanpur,Prepaid,3510,574,3,1.17,1.54,21,200,3,-74,0.35,50,0,0,0,0,0,0,0,0,15,0
28,,Madhesh,Parsa,Postpaid,1170,619,2,0.43,0.57,27,1000,1,-82,0.97,50,0,0,1,3,0,0,0,0,25,1
51,,Koshi,Sunsari,Postpaid,2520,623,2,7.84,10.32,27,1000,1,-80,0.8,50,0,0,0,4,1,0,0,0,25,0
47,,Gandaki,Syangja,Prepaid,240,747,5,6.21,8.17,27,500,1,-76,0.4,50,0,0,0,4,0,0,0,0,25,0
71,,Madhesh,Parsa,Prepaid,2220,554,4,11.92,15.68,21,200,3,-78,0.72,50,0,0,1,3,1,0,0,0,15,0
36,,Koshi,Jhapa,Prepaid,3000,576,5,17.59,23.14,21,100,3,-76,0.52,50,0,0,0,1,0,0,0,0,15,0
56,,Bagmati,Chitwan,Prepaid,570,600,7,4.95,6.51,27,200,1,-78,0.67,50,0,0,1,3,1,0,0,0,25,0
18,,Bagmati,Chitwan,Prepaid,2670,544,2,8.97,11.8,27,200,1,-70,0.0,50,0,0,0,3,0,0,0,0,25,0
45,,Karnali,Salyan,Postpaid,3300,701,6,12.26,16.13,27,1000,1,-82,0.85,50,0,0,0,3,1,0,0,0,25,0
39,,Karnali,Salyan,Prepaid,270,650,2,0.69,0.91,24,100,2,-74,0.31,50,0,0,0,1,0,0,0,0,20,0
60,,Bagmati,Chitwan,Prepaid,330,696,4,21.75,28.62,24,100,2,-72,0.14,50,0,0,1,1,0,0,0,0,20,0
59,,Gandaki,Kaski,Prepaid,300,593,5,6.56,8.63,27,200,1,-76,0.51,50,0,0,0,4,0,0,0,0,25,0
35,,Gandaki,Syangja,Prepaid,2730,717,2,22.86,30.08,27,50,1,-76,0.42,50,0,0,1,2,1,0,0,0,25,0
64,,Koshi,Sunsari,Prepaid,2760,591,5,12.37,16.28,21,500,3,-82,1.01,50,0,0,1,0,0,1,0,0,15,0
64,,Lumbini,Banke,Postpaid,480,611,1,29.71,39.09,27,1000,1,-72,0.16,50,0,0,0,3,0,0,0,0,25,0
37,,Bagmati,Kathmandu,Prepaid,3060,512,3,1.43,1.88,21,100,3,-76,0.58,50,0,0,0,1,0,0,0,0,15,0
60,,Koshi,Sunsari,Prepaid,1980,584,3,0.26,0.34,24,200,2,-76,0.51,50,0,0,1,4,0,0,0,0,20,0
23,,Bagmati,Kathmandu,Prepaid,2610,660,3,0.54,0.71,21,500,3,-74,0.3,45,1,24,1,1,1,0,0,0,15,0
37,,Gandaki,Kaski,Prepaid,450,574,3,1.08,1.42,27,100,1,-74,0.35,50,0,0,1,2,0,0,0,0,25,1
42,,Gandaki,Tanahu,Prepaid,2700,479,3,18.26,24.03,18,50,4,-78,0.83,50,0,0,0,1,0,0,0,0,10,0
44,,Bagmati,Bhaktapur,Postpaid,330,667,5,12.25,16.12,27,1000,1,-74,0.3,45,1,24,0,2,0,0,0,0,25,0
57,,Madhesh,Parsa,Prepaid,990,652,8,10.0,13.16,21,200,3,-74,0.31,50,0,0,0,1,0,0,0,0,15,0
60,,Madhesh,Parsa,Prepaid,1680,621,8,16.46,21.66,27,100,1,-70,0.0,50,0,0,1,3,0,0,0,0,25,1
19,,Lumbini,Kapilvastu,Prepaid,540,587,3,5.39,7.09,21,200,3,-74,0.34,40,2,24,1,3,0,0,0,0,15,1
40,,Koshi,Sunsari,Prepaid,60,732,0,4.14,5.45,18,500,4,-76,0.41,50,0,0,0,4,0,0,0,0,10,1
47,,Lumbini,Banke,Prepaid,2400,559,6,5.73,7.54,24,500,2,-74,0.36,50,0,0,0,1,0,0,0,0,20,0
19,,Madhesh,Dhanusha,Prepaid,1290,577,3,1.78,2.34,27,100,1,-70,0.0,50,0,0,1,4,0,0,0,0,25,0
42,,Bagmati,Chitwan,Postpaid,2550,564,2,24.31,31.99,27,1000,1,-74,0.35,50,0,0,0,3,0,0,0,0,25,0
27,,Gandaki,Syangja,Prepaid,1860,636,1,0.72,0.95,18,50,4,-72,0.16,50,0,0,0,4,0,0,0,0,10,0
24,,Gandaki,Kaski,Prepaid,2970,588,5,0.92,1.21,21,200,3,-74,0.34,45,1,24,0,1,1,0,0,0,15,0
47,,Koshi,Jhapa,Postpaid,1710,507,5,2.33,3.07,27,1000,1,-76,0.59,50,0,0,0,2,0,0,0,0,25,0
58,,Madhesh,Parsa,Prepaid,600,687,5,23.8,31.32,18,100,4,-76,0.44,50,0,0,0,2,0,0,0,0,10,0
70,,Lumbini,Kapilvastu,Prepaid,2220,444,4,8.5,11.18,27,200,1,-82,1.35,50,0,0,0,4,1,0,0,0,25,0
45,,Gandaki,Syangja,Prepaid,270,1034,8,8.99,11.83,18,100,4,-74,0.19,45,1,24,0,2,0,0,0,0,10,0
21,,Lumbini,Banke,Prepaid,3240,696,5,23.54,30.97,27,50,1,-76,0.43,50,0,0,0,2,0,0,0,0,25,0
39,,Bagmati,Lalitpur,Prepaid,1320,656,2,3.55,4.67,24,500,2,-76,0.46,50,0,0,1,3,0,0,0,0,20,1
18,,Koshi,Morang,Prepaid,2370,865,3,33.67,44.3,18,500,4,-74,0.23,50,0,0,0,0,0,0,0,0,10,0
70,,Koshi,Sunsari,Prepaid,2190,665,3,5.07,6.67,21,500,3,-76,0.45,45,1,24,0,3,1,0,0,0,15,0
48,,Madhesh,Dhanusha,Prepaid,2190,563,3,7.72,10.16,27,50,1,-76,0.53,45,1,24,1,0,0,1,0,0,25,0
23,,Gandaki,Tanahu,Prepaid,2730,676,3,0.79,1.04,24,200,2,-72,0.15,50,0,0,0,4,0,0,0,0,20,0
44,,Koshi,Jhapa,Prepaid,2610,670,6,2.71,3.57,24,50,2,-76,0.45,50,0,0,0,0,1,0,0,0,20,0
43,,Bagmati,Kathmandu,Prepaid,2670,623,3,6.42,8.45,27,100,1,-80,0.8,50,0,0,0,1,0,0,0,0,25,0
55,,Koshi,Sunsari,Prepaid,3330,730,4,31.14,40.97,21,100,3,-72,0.14,50,0,0,0,1,0,0,0,0,15,0
28,,Lumbini,Rupandehi,Postpaid,960,604,1,2.43,3.2,27,1000,1,-72,0.17,50,0,0,0,2,1,0,0,0,25,0
55,,Bagmati,Chitwan,Prepaid,2730,753,2,3.35,4.41,24,100,2,-74,0.27,50,0,0,1,3,0,0,0,0,20,0
51,,Koshi,Morang,Prepaid,690,574,3,24.28,31.95,24,200,2,-76,0.52,45,1,24,0,0,1,0,0,0,20,0
53,,Gandaki,Syangja,Prepaid,2490,626,5,14.28,18.79,24,200,2,-78,0.64,50,0,0,1,3,0,0,0,0,20,0
41,,Bagmati,Kavre,Prepaid,1290,612,3,18.99,24.99,21,200,3,-74,0.33,50,0,0,0,4,0,0,0,0,15,0
18,,Bagmati,Kavre,Prepaid,3120,587,2,0.1,0.13,21,50,3,-78,0.68,50,0,0,0,2,0,0,0,0,15,0
34,,Bagmati,Lalitpur,Prepaid,3180,769,2,19.03,25.04,27,100,1,-76,0.39,50,0,0,0,2,0,0,0,0,25,0
